userID,gender,age,occupation,zipCode,city,state,lat,long,country
4406,M,29.5,16,80013,AURORA,CO,39.69,-104.81,US
4407,M,21.0,4,2143,SOMERVILLE,MA,42.39,-71.1,US
4408,F,47.0,2,19033,FOLSOM,PA,39.89,-75.32,US
4409,M,29.5,14,65023,CENTERTOWN,MO,38.61,-92.4,US
4410,M,21.0,19,40475,RICHMOND,KY,37.74,-84.29,US
4411,M,21.0,4,92122,SAN DIEGO,CA,32.85,-117.2,US
4412,M,21.0,4,16802,UNIVERSITY PARK,PA,40.8,-77.85,US
4413,M,12.0,13,37130,MURFREESBORO,TN,35.85,-86.39,US
4414,M,29.5,4,40504,LEXINGTON,KY,38.04,-84.45,US
4415,M,21.0,0,2215,BOSTON,MA,42.35,-71.06,US
4416,M,21.0,4,2134,ALLSTON,MA,42.35,-71.13,US
4417,M,29.5,15,2135,BRIGHTON,MA,42.35,-71.15,US
4418,F,52.5,0,2139,CAMBRIDGE,MA,42.37,-71.11,US
4419,F,47.0,12,15801,DU BOIS,PA,41.14,-78.73,US
4420,M,29.5,15,92557,MORENO VALLEY,CA,33.97,-117.25,US
4421,M,47.0,0,90024,LOS ANGELES,CA,34.06,-118.43,US
4422,M,29.5,5,10463,BRONX,NY,40.84,-73.87,US
4423,M,21.0,4,52241,CORALVILLE,IA,41.69,-91.6,US
4424,M,29.5,7,94109,SAN FRANCISCO,CA,37.79,-122.42,US
4425,M,39.5,7,98607,CAMAS,WA,45.64,-122.37,US
4426,M,47.0,17,93401,SAN LUIS OBISPO,CA,35.25,-120.62,US
4427,M,21.0,0,51104,SIOUX CITY,IA,42.5,-96.39,US
4428,M,29.5,14,46940,LA FONTAINE,IN,40.67,-85.72,US
4429,M,29.5,5,85705,TUCSON,AZ,32.26,-111.0,US
4430,F,29.5,0,94403,SAN MATEO,CA,37.54,-122.3,US
4431,M,12.0,14,80401,GOLDEN,CO,39.73,-105.21,US
4432,M,29.5,12,21045,COLUMBIA,MD,39.2,-76.85,US
4433,M,29.5,0,43081,WESTERVILLE,OH,40.12,-82.91,US
4434,F,39.5,7,60201,EVANSTON,IL,42.04,-87.68,US
4435,M,29.5,7,76904,SAN ANGELO,TX,31.44,-100.45,US
4436,M,29.5,12,19067,MORRISVILLE,PA,40.2,-74.78,US
4437,F,39.5,5,47129,CLARKSVILLE,IN,38.31,-85.76,US
4438,M,52.5,0,11947,JAMESPORT,NY,40.94,-72.57,US
4439,M,39.5,6,37664,KINGSPORT,TN,36.52,-82.55,US
4440,M,39.5,1,81005,PUEBLO,CO,38.27,-104.62,US
4441,M,21.0,4,98105,SEATTLE,WA,47.66,-122.29,US
4442,M,52.5,15,94303,PALO ALTO,CA,37.45,-122.1,US
4443,M,68.0,2,91321,NEWHALL,CA,34.36,-118.47,US
4444,F,29.5,12,80126,LITTLETON,CO,39.59,-105.01,US
4445,M,29.5,3,19806,WILMINGTON,DE,39.73,-75.53,US
4446,M,21.0,18,60435,JOLIET,IL,41.52,-88.12,US
4447,M,47.0,5,32953,MERRITT ISLAND,FL,28.32,-80.68,US
4448,M,29.5,14,6880,WESTPORT,CT,41.12,-73.34,US
4449,M,29.5,12,27513,CARY,NC,35.78,-78.79,US
4450,M,29.5,15,60611,CHICAGO,IL,41.83,-87.68,US
4451,M,29.5,14,30101,ACWORTH,GA,34.05,-84.67,US
4452,F,29.5,7,78666,SAN MARCOS,TX,29.88,-97.92,US
4453,M,39.5,0,95667,PLACERVILLE,CA,38.73,-120.8,US
4455,M,39.5,7,27511,CARY,NC,35.78,-78.79,US
4456,F,39.5,2,49770,PETOSKEY,MI,45.36,-84.95,US
4457,M,39.5,14,95492,WINDSOR,CA,38.53,-122.81,US
4458,F,29.5,4,15701,INDIANA,PA,40.62,-79.15,US
4459,M,29.5,1,28027,CONCORD,NC,35.4,-80.59,US
4460,M,29.5,14,70005,METAIRIE,LA,29.99,-90.17,US
4461,M,29.5,20,81101,ALAMOSA,CO,37.46,-105.87,US
4462,F,29.5,0,60156,LAKE IN THE HILLS,IL,42.18,-88.34,US
4463,M,52.5,7,7405,BUTLER,NJ,40.99,-74.34,US
4464,F,52.5,1,62052,JERSEYVILLE,IL,39.11,-90.32,US
4465,M,21.0,4,2148,MALDEN,MA,42.43,-71.05,US
4466,M,39.5,11,10022,NEW YORK,NY,40.71,-73.99,US
4467,F,52.5,6,15333,FREDERICKTOWN,PA,40.02,-80.03,US
4468,F,39.5,7,75601,LONGVIEW,TX,32.51,-94.76,US
4469,F,47.0,12,92037,LA JOLLA,CA,32.86,-117.24,US
4470,M,39.5,12,15089,WEST NEWTON,PA,40.2,-79.76,US
4471,M,29.5,6,94108,SAN FRANCISCO,CA,37.79,-122.4,US
4472,F,47.0,16,14424,CANANDAIGUA,NY,42.88,-77.28,US
4473,M,39.5,1,94121,SAN FRANCISCO,CA,37.77,-122.49,US
4474,M,39.5,7,28805,ASHEVILLE,NC,35.57,-82.54,US
4475,M,21.0,4,10020,NEW YORK,NY,40.71,-73.99,US
4476,M,47.0,1,50588,STORM LAKE,IA,42.64,-95.19,US
4477,M,29.5,7,98908,YAKIMA,WA,46.62,-120.69,US
4478,M,12.0,12,2138,CAMBRIDGE,MA,42.37,-71.11,US
4479,M,52.5,13,33015,HIALEAH,FL,25.86,-80.29,US
4480,M,29.5,0,94403,SAN MATEO,CA,37.54,-122.3,US
4481,M,29.5,18,26104,PARKERSBURG,WV,39.26,-81.54,US
4482,F,39.5,1,94044,PACIFICA,CA,37.6,-122.45,US
4483,F,29.5,6,72703,FAYETTEVILLE,AR,36.07,-94.15,US
4484,F,29.5,17,94613,OAKLAND,CA,37.78,-122.18,US
4485,M,29.5,4,64112,KANSAS CITY,MO,39.09,-94.58,US
4486,M,39.5,8,98674,WOODLAND,WA,45.94,-122.67,US
4487,M,29.5,7,1850,LOWELL,MA,42.63,-71.32,US
4488,M,39.5,7,72703,FAYETTEVILLE,AR,36.07,-94.15,US
4489,M,21.0,4,78613,CEDAR PARK,TX,30.51,-97.83,US
4490,M,39.5,5,70123,NEW ORLEANS,LA,30.06,-89.93,US
4491,M,21.0,4,52405,CEDAR RAPIDS,IA,41.97,-91.66,US
4492,M,68.0,13,45322,ENGLEWOOD,OH,39.86,-84.3,US
4493,F,12.0,10,10025,NEW YORK,NY,40.71,-73.99,US
4494,M,47.0,0,33460,LAKE WORTH,FL,26.61,-80.05,US
4495,M,21.0,4,22906,CHARLOTTESVILLE,VA,38.03,-78.48,US
4496,M,47.0,2,6513,NEW HAVEN,CT,41.31,-72.92,US
4497,M,52.5,0,29678,SENECA,SC,34.68,-82.95,US
4498,M,52.5,7,76054,HURST,TX,32.83,-97.17,US
4499,M,29.5,6,62702,SPRINGFIELD,IL,39.78,-89.64,US
4500,M,52.5,7,76054,HURST,TX,32.83,-97.17,US
4501,M,29.5,17,94118,SAN FRANCISCO,CA,37.78,-122.46,US
4502,M,52.5,0,1379,WENDELL,MA,42.55,-72.4,US
4503,M,68.0,1,85374,SURPRISE,AZ,33.64,-112.38,US
4504,F,29.5,0,65775,WEST PLAINS,MO,36.74,-91.86,US
4505,M,52.5,7,39648,MCCOMB,MS,31.24,-90.46,US
4506,M,52.5,16,29464,MOUNT PLEASANT,SC,32.82,-79.86,US
4507,M,21.0,4,61820,CHAMPAIGN,IL,40.11,-88.26,US
4508,M,29.5,20,15701,INDIANA,PA,40.62,-79.15,US
4509,M,29.5,7,38261,UNION CITY,TN,36.42,-89.05,US
4510,M,47.0,7,92503,RIVERSIDE,CA,33.89,-117.44,US
4511,M,39.5,7,62234,COLLINSVILLE,IL,38.67,-89.99,US
4512,M,29.5,1,16508,ERIE,PA,42.12,-80.08,US
4513,M,68.0,0,61704,BLOOMINGTON,IL,40.47,-88.97,US
4514,M,21.0,3,48604,SAGINAW,MI,43.41,-83.94,US
4515,M,68.0,13,29449,HOLLYWOOD,SC,32.75,-80.2,US
4516,M,21.0,4,53142,KENOSHA,WI,42.58,-87.85,US
4517,F,21.0,1,48067,ROYAL OAK,MI,42.5,-83.15,US
4518,M,29.5,0,80903,COLORADO SPRINGS,CO,38.86,-104.76,US
4519,M,52.5,7,38135,MEMPHIS,TN,35.1,-90.0,US
4520,M,29.5,4,45810,ADA,OH,40.76,-83.82,US
4521,M,39.5,12,15202,PITTSBURGH,PA,40.43,-79.97,US
4522,M,47.0,1,81004,PUEBLO,CO,38.27,-104.62,US
4523,M,21.0,2,55304,ANDOVER,MN,45.25,-93.33,US
4524,M,29.5,2,55113,SAINT PAUL,MN,44.94,-93.1,US
4525,M,29.5,14,10021,NEW YORK,NY,40.77,-73.95,US
4526,M,29.5,20,10012,NEW YORK,NY,40.71,-73.99,US
4527,M,21.0,0,38111,MEMPHIS,TN,35.1,-90.0,US
4528,M,29.5,14,27605,RALEIGH,NC,35.82,-78.65,US
4529,M,39.5,6,84102,SALT LAKE CITY,UT,40.75,-111.86,US
4530,F,39.5,1,92103,SAN DIEGO,CA,32.74,-117.17,US
4531,M,21.0,4,85701,TUCSON,AZ,32.21,-110.96,US
4532,M,29.5,7,10025,NEW YORK,NY,40.71,-73.99,US
4533,M,29.5,12,53045,BROOKFIELD,WI,43.06,-88.11,US
4534,M,21.0,4,72202,LITTLE ROCK,AR,34.72,-92.35,US
4535,M,21.0,19,17517,DENVER,PA,40.23,-76.13,US
4536,M,21.0,12,53715,MADISON,WI,43.07,-89.38,US
4537,F,47.0,1,1379,WENDELL,MA,42.55,-72.4,US
4539,M,39.5,19,1054,LEVERETT,MA,42.45,-72.5,US
4540,F,29.5,14,94301,PALO ALTO,CA,37.44,-122.15,US
4541,M,12.0,10,55427,MINNEAPOLIS,MN,44.96,-93.26,US
4542,M,39.5,0,94610,OAKLAND,CA,37.81,-122.24,US
4543,M,29.5,2,11105,ASTORIA,NY,40.78,-73.91,US
4544,M,68.0,1,53705,MADISON,WI,43.07,-89.38,US
4545,M,29.5,16,47274,SEYMOUR,IN,38.95,-85.88,US
4546,M,29.5,7,49686,TRAVERSE CITY,MI,44.75,-85.6,US
4547,M,21.0,12,2115,BOSTON,MA,42.35,-71.06,US
4548,M,21.0,2,27514,CHAPEL HILL,NC,35.92,-79.04,US
4549,F,12.0,10,99016,GREENACRES,WA,47.63,-117.14,US
4550,M,21.0,16,24541,DANVILLE,VA,36.58,-79.4,US
4551,M,21.0,12,60622,CHICAGO,IL,41.83,-87.68,US
4552,M,29.5,0,22306,ALEXANDRIA,VA,38.82,-77.08,US
4553,F,39.5,16,48237,OAK PARK,MI,42.46,-83.18,US
4554,F,29.5,9,48306,ROCHESTER,MI,42.68,-83.12,US
4555,F,21.0,9,73008,BETHANY,OK,35.5,-97.64,US
4556,M,47.0,16,55011,CEDAR,MN,45.34,-93.24,US
4557,M,29.5,14,2134,ALLSTON,MA,42.35,-71.13,US
4558,M,39.5,14,48217,DETROIT,MI,42.38,-83.1,US
4559,M,29.5,7,5346,PUTNEY,VT,42.97,-72.52,US
4560,M,29.5,0,69301,ALLIANCE,NE,42.1,-102.87,US
4561,F,29.5,9,84037,KAYSVILLE,UT,41.02,-111.92,US
4562,M,39.5,10,94133,SAN FRANCISCO,CA,37.8,-122.41,US
4563,F,29.5,6,22903,CHARLOTTESVILLE,VA,38.03,-78.48,US
4564,M,39.5,12,19107,PHILADELPHIA,PA,39.95,-75.16,US
4565,M,39.5,14,94085,SUNNYVALE,CA,37.38,-122.01,US
4566,M,39.5,17,19473,SCHWENKSVILLE,PA,40.25,-75.46,US
4567,M,21.0,4,98105,SEATTLE,WA,47.66,-122.29,US
4568,F,29.5,4,90034,LOS ANGELES,CA,34.02,-118.39,US
4569,M,29.5,0,21532,FROSTBURG,MD,39.66,-78.92,US
4570,M,47.0,17,60185,WEST CHICAGO,IL,41.88,-88.22,US
4571,M,39.5,7,21013,BALDWIN,MD,39.51,-76.49,US
4572,F,12.0,10,17036,HUMMELSTOWN,PA,40.26,-76.71,US
4573,M,52.5,16,11963,SAG HARBOR,NY,40.99,-72.29,US
4574,M,29.5,4,60614,CHICAGO,IL,41.83,-87.68,US
4575,F,12.0,10,3608,WALPOLE,NH,43.08,-72.43,US
4576,F,29.5,7,48237,OAK PARK,MI,42.46,-83.18,US
4577,M,39.5,7,48306,ROCHESTER,MI,42.68,-83.12,US
4578,M,29.5,0,2134,ALLSTON,MA,42.35,-71.13,US
4579,F,21.0,4,63332,AUGUSTA,MO,38.57,-90.88,US
4580,F,68.0,13,97113,CORNELIUS,OR,45.52,-123.04,US
4581,M,29.5,1,19103,PHILADELPHIA,PA,39.95,-75.16,US
4582,F,29.5,0,55408,MINNEAPOLIS,MN,44.96,-93.26,US
4583,M,52.5,1,48371,OXFORD,MI,42.82,-83.25,US
4584,F,47.0,0,11372,JACKSON HEIGHTS,NY,40.75,-73.88,US
4585,M,39.5,7,30324,ATLANTA,GA,33.81,-84.36,US
4586,M,29.5,4,1604,WORCESTER,MA,42.26,-71.8,US
4587,M,39.5,14,7920,BASKING RIDGE,NJ,40.67,-74.56,US
4588,F,29.5,4,48042,MACOMB,MI,42.66,-82.91,US
4589,M,29.5,17,2139,CAMBRIDGE,MA,42.37,-71.11,US
4590,F,21.0,20,55104,SAINT PAUL,MN,44.94,-93.1,US
4591,M,29.5,15,2143,SOMERVILLE,MA,42.39,-71.1,US
4592,M,21.0,4,66044,LAWRENCE,KS,38.96,-95.25,US
4593,F,47.0,1,43202,COLUMBUS,OH,39.98,-82.98,US
4594,M,39.5,16,55303,ANOKA,MN,45.21,-93.39,US
4595,M,29.5,18,97034,LAKE OSWEGO,OR,45.4,-122.68,US
4596,F,21.0,4,94611,OAKLAND,CA,37.83,-122.22,US
4597,F,29.5,4,22207,ARLINGTON,VA,38.87,-77.1,US
4598,F,39.5,3,48237,OAK PARK,MI,42.46,-83.18,US
4599,F,39.5,0,4287,BOWDOIN,ME,44.04,-70.02,US
4600,M,29.5,0,46240,INDIANAPOLIS,IN,39.77,-86.14,US
4601,M,39.5,14,55415,MINNEAPOLIS,MN,44.96,-93.26,US
4602,M,39.5,7,10021,NEW YORK,NY,40.77,-73.95,US
4603,F,39.5,2,33619,TAMPA,FL,27.95,-82.48,US
4604,M,29.5,15,10461,BRONX,NY,40.84,-73.87,US
4605,M,29.5,15,92656,ALISO VIEJO,CA,33.57,-117.72,US
4606,F,12.0,10,90291,VENICE,CA,33.99,-118.46,US
4607,M,29.5,0,27403,GREENSBORO,NC,36.07,-79.82,US
4608,F,29.5,0,2144,SOMERVILLE,MA,42.39,-71.1,US
4609,F,29.5,4,53951,NORTH FREEDOM,WI,43.45,-89.86,US
4610,F,29.5,4,53951,NORTH FREEDOM,WI,43.45,-89.86,US
4611,F,21.0,4,78705,AUSTIN,TX,30.26,-97.74,US
4612,F,21.0,4,94702,BERKELEY,CA,37.86,-122.28,US
4613,M,29.5,12,41042,FLORENCE,KY,38.99,-84.64,US
4614,F,47.0,1,10469,BRONX,NY,40.84,-73.87,US
4615,M,29.5,17,61615,PEORIA,IL,40.74,-89.6,US
4616,M,29.5,20,11717,BRENTWOOD,NY,40.78,-73.24,US
4617,F,29.5,6,55433,MINNEAPOLIS,MN,44.96,-93.26,US
4618,M,29.5,14,97202,PORTLAND,OR,45.47,-122.64,US
4619,F,29.5,1,97225,PORTLAND,OR,45.49,-122.77,US
4620,F,21.0,17,94606,OAKLAND,CA,37.78,-122.24,US
4621,M,29.5,4,94305,STANFORD,CA,37.41,-122.17,US
4622,M,29.5,12,55433,MINNEAPOLIS,MN,44.96,-93.26,US
4623,M,29.5,16,22207,ARLINGTON,VA,38.87,-77.1,US
4624,M,29.5,12,84062,PLEASANT GROVE,UT,40.46,-111.63,US
4625,M,29.5,7,92691,MISSION VIEJO,CA,33.6,-117.66,US
4626,M,29.5,14,97219,PORTLAND,OR,45.45,-122.69,US
4627,M,68.0,1,45224,CINCINNATI,OH,39.09,-84.51,US
4628,F,68.0,6,23225,RICHMOND,VA,37.55,-77.46,US
4629,F,21.0,4,94309,PALO ALTO,CA,37.41,-122.16,US
4630,F,29.5,4,94610,OAKLAND,CA,37.81,-122.24,US
4631,M,21.0,4,94111,SAN FRANCISCO,CA,37.79,-122.39,US
4632,M,29.5,0,98040,MERCER ISLAND,WA,47.56,-122.22,US
4633,M,12.0,0,48302,BLOOMFIELD HILLS,MI,42.57,-83.24,US
4634,M,52.5,20,98119,SEATTLE,WA,47.63,-122.37,US
4635,M,21.0,4,94703,BERKELEY,CA,37.86,-122.27,US
4636,M,21.0,2,10010,NEW YORK,NY,40.71,-73.99,US
4637,F,39.5,9,48302,BLOOMFIELD HILLS,MI,42.57,-83.24,US
4638,M,29.5,4,55417,MINNEAPOLIS,MN,44.96,-93.26,US
4639,M,39.5,11,20895,KENSINGTON,MD,39.02,-77.07,US
4640,M,29.5,4,55417,MINNEAPOLIS,MN,44.96,-93.26,US
4641,M,29.5,7,20016,WASHINGTON,DC,38.89,-77.03,US
4642,M,29.5,0,44691,WOOSTER,OH,40.81,-81.93,US
4643,M,29.5,0,98115,SEATTLE,WA,47.68,-122.28,US
4644,M,52.5,1,19481,VALLEY FORGE,PA,40.09,-75.47,US
4645,F,52.5,6,48094,WASHINGTON,MI,42.72,-83.03,US
4646,F,29.5,6,90405,SANTA MONICA,CA,34.01,-118.46,US
4647,M,39.5,20,80222,DENVER,CO,39.76,-104.87,US
4648,M,21.0,4,73071,NORMAN,OK,35.22,-97.34,US
4649,M,68.0,13,10025,NEW YORK,NY,40.71,-73.99,US
4650,M,29.5,7,30041,CUMMING,GA,34.2,-84.13,US
4651,F,47.0,0,10036,NEW YORK,NY,40.71,-73.99,US
4652,F,29.5,7,94115,SAN FRANCISCO,CA,37.78,-122.43,US
4653,M,39.5,12,95051,SANTA CLARA,CA,37.35,-121.98,US
4654,M,39.5,20,94574,SAINT HELENA,CA,38.55,-122.39,US
4655,F,29.5,1,92037,LA JOLLA,CA,32.86,-117.24,US
4656,M,29.5,17,94041,MOUNTAIN VIEW,CA,37.38,-122.07,US
4657,M,47.0,14,55416,MINNEAPOLIS,MN,44.96,-93.26,US
4658,M,29.5,4,99163,PULLMAN,WA,46.72,-117.18,US
4659,F,29.5,14,37076,HERMITAGE,TN,36.13,-86.58,US
4660,F,21.0,4,6074,SOUTH WINDSOR,CT,41.81,-72.61,US
4661,M,47.0,15,85255,SCOTTSDALE,AZ,33.66,-111.87,US
4662,F,21.0,4,84109,SALT LAKE CITY,UT,40.7,-111.71,US
4663,M,29.5,4,92037,LA JOLLA,CA,32.86,-117.24,US
4664,F,47.0,7,77006,HOUSTON,TX,29.76,-95.38,US
4665,M,39.5,2,3431,KEENE,NH,42.95,-72.29,US
4666,M,39.5,1,53704,MADISON,WI,43.07,-89.38,US
4667,M,29.5,14,94117,SAN FRANCISCO,CA,37.76,-122.44,US
4668,M,39.5,14,74012,BROKEN ARROW,OK,36.03,-95.78,US
4669,M,39.5,7,19004,BALA CYNWYD,PA,40.01,-75.22,US
4670,M,39.5,5,91343,NORTH HILLS,CA,34.23,-118.47,US
4671,M,29.5,12,94043,MOUNTAIN VIEW,CA,37.41,-122.05,US
4672,M,68.0,13,94306,PALO ALTO,CA,37.41,-122.13,US
4673,M,39.5,16,94705,BERKELEY,CA,37.86,-122.24,US
4674,F,39.5,7,8318,ELMER,NJ,39.59,-75.17,US
4675,F,21.0,4,27514,CHAPEL HILL,NC,35.92,-79.04,US
4676,M,47.0,14,46038,FISHERS,IN,39.95,-86.02,US
4677,M,52.5,6,5055,NORWICH,VT,43.72,-72.3,US
4678,M,39.5,2,90292,MARINA DEL REY,CA,33.97,-118.43,US
4679,M,68.0,13,76051,GRAPEVINE,TX,32.93,-97.07,US
4680,M,39.5,0,4473,ORONO,ME,44.88,-68.68,US
4681,F,39.5,15,6119,WEST HARTFORD,CT,41.75,-72.74,US
4682,M,29.5,7,5346,PUTNEY,VT,42.97,-72.52,US
4683,M,29.5,0,22101,MC LEAN,VA,38.94,-77.19,US
4684,F,29.5,0,4473,ORONO,ME,44.88,-68.68,US
4685,M,39.5,1,55454,MINNEAPOLIS,MN,44.96,-93.26,US
4686,M,21.0,1,50201,NEVADA,IA,42.01,-93.45,US
4687,M,39.5,14,1746,HOLLISTON,MA,42.2,-71.43,US
4688,M,29.5,9,44310,AKRON,OH,41.08,-81.52,US
4689,M,21.0,12,2215,BOSTON,MA,42.35,-71.06,US
4690,F,12.0,10,79605,ABILENE,TX,32.45,-99.73,US
4691,F,47.0,17,55419,MINNEAPOLIS,MN,44.96,-93.26,US
4692,F,29.5,7,78703,AUSTIN,TX,30.26,-97.74,US
4693,M,21.0,1,60626,CHICAGO,IL,41.83,-87.68,US
4694,M,68.0,7,40505,LEXINGTON,KY,38.04,-84.45,US
4695,M,21.0,18,56002,MANKATO,MN,44.16,-93.99,US
4696,M,21.0,12,10027,NEW YORK,NY,40.71,-73.99,US
4697,M,21.0,10,79605,ABILENE,TX,32.45,-99.73,US
4698,F,29.5,6,55417,MINNEAPOLIS,MN,44.96,-93.26,US
4699,F,21.0,0,91765,DIAMOND BAR,CA,33.99,-117.81,US
4700,F,21.0,4,48109,ANN ARBOR,MI,42.27,-83.73,US
4701,M,47.0,17,18036,COOPERSBURG,PA,40.51,-75.39,US
4702,M,29.5,11,13031,CAMILLUS,NY,43.03,-76.3,US
4703,M,29.5,7,2035,FOXBORO,MA,42.06,-71.24,US
4704,M,21.0,20,2601,HYANNIS,MA,41.65,-70.29,US
4705,F,21.0,0,75115,DESOTO,TX,32.58,-96.86,US
4706,M,29.5,14,68502,LINCOLN,NE,40.81,-96.68,US
4707,M,12.0,0,92804,ANAHEIM,CA,33.81,-117.97,US
4708,M,29.5,0,60647,CHICAGO,IL,41.83,-87.68,US
4709,M,47.0,0,6804,BROOKFIELD,CT,41.46,-73.39,US
4710,F,39.5,16,24450,LEXINGTON,VA,37.78,-79.44,US
4711,M,29.5,17,32250,JACKSONVILLE BEACH,FL,30.29,-81.39,US
4712,M,39.5,17,3824,DURHAM,NH,43.13,-70.92,US
4713,M,29.5,17,90245,EL SEGUNDO,CA,33.91,-118.4,US
4714,M,52.5,1,55405,MINNEAPOLIS,MN,44.96,-93.26,US
4715,M,29.5,2,97205,PORTLAND,OR,45.51,-122.68,US
4716,F,29.5,16,2465,WEST NEWTON,MA,42.35,-71.22,US
4717,M,47.0,17,48310,STERLING HEIGHTS,MI,42.58,-83.03,US
4718,M,39.5,7,3885,STRATHAM,NH,43.02,-70.91,US
4719,F,39.5,9,2816,COVENTRY,RI,41.68,-71.66,US
4720,M,29.5,2,90035,LOS ANGELES,CA,34.05,-118.38,US
4721,M,39.5,11,95405,SANTA ROSA,CA,38.43,-122.67,US
4722,M,39.5,12,55122,SAINT PAUL,MN,44.94,-93.1,US
4723,M,39.5,7,90014,LOS ANGELES,CA,34.04,-118.25,US
4724,F,68.0,6,1852,LOWELL,MA,42.63,-71.32,US
4725,M,39.5,5,96707,KAPOLEI,HI,21.34,-158.08,US
4726,F,39.5,16,95828,SACRAMENTO,CA,38.48,-121.4,US
4727,F,68.0,0,98801,WENATCHEE,WA,47.37,-120.35,US
4728,M,29.5,19,31401,SAVANNAH,GA,32.08,-81.1,US
4729,M,52.5,16,55347,EDEN PRAIRIE,MN,44.84,-93.45,US
4730,M,52.5,11,4102,PORTLAND,ME,43.66,-70.25,US
4731,M,29.5,17,98033,KIRKLAND,WA,47.67,-122.18,US
4732,M,29.5,14,24450,LEXINGTON,VA,37.78,-79.44,US
4733,M,21.0,18,52301,MARENGO,IA,41.79,-92.06,US
4734,M,52.5,1,93105,SANTA BARBARA,CA,34.01,-119.72,US
4735,M,47.0,3,50312,DES MOINES,IA,41.57,-93.61,US
4736,M,21.0,20,91505,BURBANK,CA,34.17,-118.34,US
4737,M,39.5,16,19003,ARDMORE,PA,40.0,-75.29,US
4738,M,68.0,1,23608,NEWPORT NEWS,VA,37.07,-76.51,US
4739,M,29.5,3,32580,VALPARAISO,FL,30.49,-86.5,US
4740,F,29.5,3,38134,MEMPHIS,TN,35.1,-90.0,US
4741,M,39.5,7,15203,PITTSBURGH,PA,40.43,-79.97,US
4742,M,29.5,3,94118,SAN FRANCISCO,CA,37.78,-122.46,US
4743,M,68.0,13,63122,SAINT LOUIS,MO,38.63,-90.24,US
4744,M,52.5,15,12740,GRAHAMSVILLE,NY,41.84,-74.54,US
4745,F,21.0,4,6268,STORRS MANSFIELD,CT,41.8,-72.25,US
4746,M,52.5,1,19087,WAYNE,PA,40.06,-75.4,US
4747,M,21.0,4,26201,BUCKHANNON,WV,38.98,-80.22,US
4748,M,47.0,16,60302,OAK PARK,IL,41.88,-87.78,US
4749,M,47.0,0,23462,VIRGINIA BEACH,VA,36.73,-76.04,US
4750,F,29.5,0,91107,PASADENA,CA,34.16,-118.08,US
4751,M,52.5,15,2474,ARLINGTON,MA,42.41,-71.16,US
4752,F,21.0,4,94121,SAN FRANCISCO,CA,37.77,-122.49,US
4753,M,68.0,1,3825,BARRINGTON,NH,43.22,-71.04,US
4754,F,21.0,0,91107,PASADENA,CA,34.16,-118.08,US
4755,F,68.0,7,93060,SANTA PAULA,CA,34.4,-119.07,US
4756,M,68.0,16,55901,ROCHESTER,MN,44.01,-92.47,US
4757,M,39.5,17,23451,VIRGINIA BEACH,VA,36.73,-76.04,US
4758,F,68.0,13,3261,NORTHWOOD,NH,43.19,-71.15,US
4759,F,52.5,0,4259,MONMOUTH,ME,44.23,-70.01,US
4760,M,39.5,17,6110,WEST HARTFORD,CT,41.75,-72.74,US
4761,M,21.0,15,21042,ELLICOTT CITY,MD,39.27,-76.83,US
4762,F,29.5,14,94110,SAN FRANCISCO,CA,37.74,-122.41,US
4763,M,68.0,11,4259,MONMOUTH,ME,44.23,-70.01,US
4764,M,12.0,10,3608,WALPOLE,NH,43.08,-72.43,US
4765,F,39.5,16,3301,CONCORD,NH,43.23,-71.56,US
4766,M,39.5,16,10014,NEW YORK,NY,40.71,-73.99,US
4767,F,39.5,9,3769,LYME CENTER,NH,43.83,-72.1,US
4768,M,29.5,4,22030,FAIRFAX,VA,38.85,-77.29,US
4769,M,29.5,1,2571,WAREHAM,MA,41.76,-70.71,US
4770,F,39.5,7,10012,NEW YORK,NY,40.71,-73.99,US
4771,F,29.5,4,4101,PORTLAND,ME,43.66,-70.25,US
4772,M,68.0,17,3801,PORTSMOUTH,NH,43.05,-70.78,US
4773,M,47.0,1,22314,ALEXANDRIA,VA,38.82,-77.08,US
4774,M,47.0,14,7458,SADDLE RIVER,NJ,41.02,-74.09,US
4775,M,29.5,17,23462,VIRGINIA BEACH,VA,36.73,-76.04,US
4776,F,29.5,3,46227,INDIANAPOLIS,IN,39.77,-86.14,US
4777,M,29.5,2,46142,GREENWOOD,IN,39.61,-86.11,US
4778,M,29.5,0,46227,INDIANAPOLIS,IN,39.77,-86.14,US
4779,M,47.0,3,4011,BRUNSWICK,ME,43.91,-69.96,US
4780,M,29.5,12,94114,SAN FRANCISCO,CA,37.75,-122.43,US
4781,F,52.5,6,4086,TOPSHAM,ME,43.93,-69.94,US
4782,M,47.0,1,78212,SAN ANTONIO,TX,29.45,-98.5,US
4783,M,29.5,0,60618,CHICAGO,IL,41.83,-87.68,US
4784,F,39.5,6,48105,ANN ARBOR,MI,42.27,-83.73,US
4785,F,29.5,14,55104,SAINT PAUL,MN,44.94,-93.1,US
4786,M,47.0,6,22630,FRONT ROYAL,VA,38.92,-78.18,US
4787,M,12.0,11,94610,OAKLAND,CA,37.81,-122.24,US
4788,M,39.5,7,85331,CAVE CREEK,AZ,33.8,-111.93,US
4789,M,39.5,2,55104,SAINT PAUL,MN,44.94,-93.1,US
4790,F,29.5,2,94133,SAN FRANCISCO,CA,37.8,-122.41,US
4791,M,21.0,4,55116,SAINT PAUL,MN,44.94,-93.1,US
